152,71,1
204,198,1
183,41,8
198,221,3
138,40,8
205,224,3
74,35,8
42,92,4
255,51,8
215,154,1
267,192,2
31,46,4
105,338,5
45,170,4
186,228,3
322,187,7
232,124,1
263,206,2
50,339,5
236,133,1
281,87,1
49,185,4
255,78,1
48,340,5
243,214,2
37,203,4
45,173,4
178,222,3
211,71,1
257,189,2
224,336,5
287,347,5
226,70,1
115,294,9
110,49,8
323,173,7
161,120,1
35,268,4
249,47,8
164,272,9
232,339,5
195,350,5
224,296,6
321,285,7
323,306,7
173,65,1
125,101,1
224,77,1
133,211,10
40,91,4
51,281,4
257,214,2
327,188,7
251,275,6
210,67,1
226,348,5
253,340,5
265,69,1
32,344,5
253,305,6
140,82,1
232,157,1
140,207,10
212,173,1
266,43,8
94,43,8
332,229,7
237,190,2
43,216,4
226,51,8
182,171,1
41,348,5
199,249,3
334,214,7
183,43,8
263,40,8
128,341,5
37,161,4
202,252,3
43,79,4
262,72,1
326,299,7
220,331,5
192,190,1
207,179,1
335,83,7
210,171,1
133,245,9
120,296,9
134,116,1
202,224,3
150,338,5
325,236,7
251,36,8
44,293,4
228,82,1
276,273,6
238,207,2
338,321,7
275,336,5
173,72,1
88,51,8
266,269,6
86,341,5
324,157,7
196,33,8
259,275,6
90,345,5
233,80,1
45,130,4
113,82,1
331,81,7
19,325,11
49,118,4
225,63,1
51,167,4
212,82,1
341,344,7
255,71,1
218,47,8
244,126,1
243,68,1
147,208,10
328,169,7
149,101,1
117,206,10
46,66,4
38,282,4
150,204,10
36,45,4
136,214,10
328,102,7
193,39,8
199,243,3
263,336,5
192,170,1
230,71,1
157,338,5
196,183,1
31,77,4
179,240,3
213,171,1
45,151,4
333,165,7
214,181,1
39,281,4
265,216,2
175,221,3
255,208,2
165,49,8
170,149,1
256,256,6
250,281,6
135,342,5
117,253,9
166,75,1
172,155,1
171,77,1
238,183,2
41,46,4
322,132,7
183,164,1
302,339,5
329,162,7
75,36,8
74,340,5
331,278,7
209,238,3
48,345,5
224,80,1
212,228,3
184,183,1
238,43,8
331,180,7
248,262,6
167,153,1
188,71,1
243,341,5
95,50,8
46,93,4
191,65,1
260,48,8
241,121,1
91,349,5
266,204,2
176,158,1
266,213,2
154,344,5
180,77,1
197,43,8
49,266,4
37,78,4
285,40,8
47,272,4
120,73,1
236,195,2
42,178,4
329,316,7
201,191,1
204,246,3
186,168,1
222,158,1
327,187,7
36,167,4
47,187,4
138,349,5
204,69,1
249,184,2
48,199,4
144,130,1
201,185,1
220,71,1
104,47,8
219,349,5
299,334,5
236,192,2
203,342,5
147,347,5
197,244,3
118,346,5
138,218,10
320,206,7
260,38,8
124,72,1
40,185,4
52,242,4
210,70,1
242,114,1
332,159,7
156,142,1
267,340,5
45,157,4
117,209,10
277,253,6
280,261,6
231,288,6
169,44,8
171,144,1
248,136,1
244,127,1
50,95,4
107,47,8
40,52,4
235,81,1
147,349,5
96,348,5
327,206,7
123,80,1
92,45,8
253,188,2
332,127,7
319,212,7
263,50,8
215,164,1
136,209,10
47,203,4
268,340,5
188,243,3
293,346,5
200,243,3
118,47,8
334,115,7
215,162,1
188,163,1
327,200,7
245,342,5
125,191,10
40,258,4
244,108,1
40,240,4
98,44,8
117,80,1
328,38,12
41,209,4
154,68,1
44,196,4
36,95,4
326,313,7
265,338,5
245,250,6
61,335,5
248,138,1
50,75,4
141,106,1
211,346,5
321,257,7
170,145,1
57,342,5
255,128,1
271,37,8
215,177,1
331,146,7
44,111,4
49,176,4
64,323,11
206,245,3
330,191,7
41,170,4
264,40,8
137,109,1
45,301,4
324,275,7
42,211,4
51,322,11
250,79,1
334,181,7
267,265,6
219,50,8
274,102,1
175,173,1
110,73,1
125,87,1
258,74,1
124,182,10
164,331,5
236,285,6
44,192,4
335,316,7
335,326,7
338,342,7
277,89,1
265,183,2
276,85,1
142,41,8
296,343,5
142,343,5
184,157,1
187,172,1
247,67,1
253,280,6
273,203,2
284,340,5
324,181,7
41,193,4
51,225,4
181,68,1
43,268,4
113,43,8
224,166,1
335,128,7
272,348,5
263,78,1
260,258,6
327,93,7
331,272,7
203,173,1
190,185,1
235,133,1
48,89,4
58,335,5
118,205,10
321,227,7
329,145,7
224,341,5
178,150,1
330,109,7
69,340,5
332,187,7
204,189,1
189,246,3
49,297,4
51,197,4
200,185,1
207,345,5
210,161,1
138,75,1
271,48,8
337,270,7
257,215,2
209,349,5
288,341,5
272,272,6
124,97,1
125,264,9
183,46,8
204,343,5
324,302,7
161,78,1
49,149,4
321,308,7
129,110,1
26,325,11
287,338,5
127,187,10
33,180,4
329,109,7
173,66,1
336,335,7
206,182,1
333,137,7
138,248,9
270,206,2
167,76,1
126,188,10
146,191,10
191,195,1
216,172,1
47,164,4
123,35,8
50,276,4
321,346,7
261,99,1
268,349,5
132,47,8
330,37,12
180,81,1
305,339,5
36,112,4
231,268,6
323,293,7
113,74,1
184,245,3
257,69,1
328,205,7
274,42,8
236,74,1
336,82,7
202,179,1
326,329,7
323,185,7
252,190,2
159,347,5
178,151,1
274,192,2
213,156,1
35,103,4
239,344,5
140,281,9
241,203,2
249,36,8
42,45,4
255,68,1
42,41,4
168,347,5
51,163,4
161,42,8
335,41,12
137,85,1
242,138,1
200,190,1
180,152,1
115,337,5
179,227,3
260,217,2
323,196,7
143,217,10
333,102,7
322,121,7
135,78,1
104,38,8
247,215,2
325,330,7
297,343,5
146,271,9
330,96,7
37,143,4
149,139,1
187,343,5
202,35,8
42,188,4
176,156,1
192,249,3
270,71,1
50,273,4
175,344,5
227,49,8
208,345,5
139,208,10
321,312,7
39,106,4
272,207,2
308,331,5
127,207,10
36,201,4
253,112,1
202,220,3
41,221,4
199,350,5
157,283,9
153,187,10
137,71,1
159,72,1
224,162,1
40,149,4
169,79,1
195,244,3
38,348,5
333,130,7
48,64,4
46,287,4
155,151,1
63,349,5
325,309,7
38,273,4
38,274,4
326,214,7
249,78,1
323,168,7
46,322,11
42,293,4
207,169,1
174,160,1
232,129,1
257,255,6
146,285,9
138,214,10
45,229,4
210,48,8
279,67,1
43,255,4
154,80,1
340,307,7
179,230,3
48,55,4
341,334,7
108,339,5
267,70,1
145,124,1
137,183,10
331,227,7
335,244,7
325,250,7
35,253,4
88,343,5
158,75,1
91,333,5
183,33,8
275,344,5
303,340,5
50,199,4
134,75,1
263,246,6
125,193,10
40,315,4
209,341,5
115,252,9
256,39,8
184,192,1
282,70,1
252,210,2
245,200,2
98,337,5
270,68,1
47,55,4
30,66,4
136,101,1
218,171,1
247,190,2
47,336,5
268,285,6
42,340,5
113,345,5
213,44,8
116,189,10
188,172,1
52,188,4
237,151,1
264,94,1
239,120,1
263,36,8
203,197,1
189,217,3
106,48,8
37,73,4
252,274,6
68,325,11
40,211,4
43,106,4
137,80,1
118,51,8
50,130,4
167,134,1
280,347,5
145,203,10
247,337,5
279,93,1
323,71,7
213,159,1
37,283,4
32,336,5
237,47,8
40,37,4
160,71,1
295,333,5
249,211,2
335,179,7
63,348,5
80,47,8
36,85,4
161,156,1
195,82,1
123,247,9
46,178,4
328,149,7
134,42,8
40,238,4
170,79,1
262,34,8
137,338,5
131,111,1
129,211,10
50,154,4
302,330,5
262,101,1
42,251,4
263,194,2
200,251,3
180,179,1
162,121,1
280,48,8
212,182,1
278,66,1
209,74,1
210,190,1
168,160,1
156,149,1
336,281,7
259,183,2
145,341,5
321,203,7
325,48,12
80,342,5
229,36,8
48,182,4
115,334,5
327,133,7
175,225,3
57,334,5
186,66,1
141,204,10
40,85,4
51,226,4
49,279,4
329,229,7
184,69,1
329,192,7
131,187,10
26,324,11
244,211,2
46,148,4
319,258,7
41,39,4
212,227,3
325,264,7
142,117,1
139,216,10
42,270,4
158,268,9
269,78,1
32,61,4
191,70,1
243,206,2
202,334,5
192,71,1
321,45,12
117,184,10
328,258,7
204,221,3
290,344,5
37,258,4
265,341,5
192,253,3
71,348,5
251,189,2
60,321,11
58,343,5
34,68,4
222,171,1
238,210,2
222,34,8
36,122,4
120,204,10
279,336,5
51,150,4
68,348,5
322,91,7
143,122,1
324,126,7
284,75,1
321,190,7
220,65,1
179,181,1
182,236,3
52,322,11
48,113,5
192,65,1
115,194,10
70,321,11
234,157,1
270,65,1
204,179,1
238,67,1
84,41,8
79,38,8
216,48,8
236,50,8
233,125,1
251,51,8
34,293,4
270,198,2
165,139,1
277,45,8
195,69,1
256,106,1
127,209,10
196,175,1
264,213,2
49,235,4
216,158,1
332,121,7
324,257,7
176,229,3
131,112,1
41,100,4
173,158,1
115,82,1
335,283,7
334,290,7
329,196,7
155,147,1
254,102,1
180,229,3
330,214,7
159,122,1
255,210,2
253,290,6
164,126,1
319,142,7
122,47,8
238,275,6
249,112,1
150,252,9
337,230,7
198,336,5
335,289,7
262,67,1
157,339,5
328,249,7
149,242,9
157,136,1
240,182,2
257,271,6
211,78,1
40,228,4
329,142,7
210,79,1
333,88,7
248,265,6
48,313,4
254,293,6
203,45,8
265,65,1
170,333,5
122,79,1
51,235,4
67,324,11
175,330,5
239,288,6
144,201,10
250,77,1
41,308,4
40,77,4
145,349,5
330,105,7
325,202,7
138,272,9
321,105,7
41,323,11
141,264,9
187,35,8
186,226,3
193,176,1
182,50,8
239,64,1
271,296,6
281,331,5
39,309,4
123,184,10
258,49,8
205,340,5
186,165,1
256,127,1
195,171,1
218,33,8
164,132,1
239,262,6
227,158,1
49,154,4
136,102,1
187,160,1
333,111,7
181,168,1
47,169,4
230,158,1
208,241,3
52,125,4
202,227,3
177,79,1
229,343,5
323,224,7
152,202,10
332,247,7
165,134,1
42,91,4
232,332,5
324,88,7
320,159,7
307,337,5
206,341,5
185,184,1
249,71,1
321,43,12
221,140,1
224,52,8
279,281,6
210,69,1
211,52,8
151,72,1
39,236,4
211,340,5
267,206,2
137,273,9
338,226,7
330,342,7
40,248,4
48,62,4
150,268,9
256,343,5
239,196,2
237,126,1
300,51,13
38,89,4
33,55,4
49,303,4
274,84,1
242,205,2
149,116,1
320,217,7
78,41,8
138,89,1
142,212,10
33,323,11
35,218,4
174,349,5
156,255,9
334,47,12
67,321,11
157,258,9
144,186,10
41,322,11
309,19,13
239,149,1
301,29,13
37,110,4
220,343,5
222,173,1
72,345,5
211,154,1
325,87,7
128,41,8
127,90,1
266,80,1
77,47,8
335,299,7
330,169,7
199,191,1
126,189,10
167,74,1
338,308,7
272,65,1
265,70,1
264,76,1
174,168,1
323,100,7
322,192,7
246,110,1
259,107,1
151,193,10
334,275,7
307,338,5
243,189,2
214,343,5
271,205,2
339,215,7
47,137,4
44,146,4
81,347,5
196,344,5
177,74,1
249,340,5
221,149,1
116,84,1
190,77,1
49,322,11
258,121,1
249,136,1
166,152,1
156,302,9
332,332,7
183,233,3
68,322,11
130,345,5
54,323,11
258,115,1
45,48,4
327,285,7
236,207,2
45,304,4
151,294,9
264,210,2
156,132,1
207,230,3
252,119,1
329,343,7
108,35,8
267,185,2
42,65,4
234,63,1
102,50,8
133,39,8
125,250,9
50,113,4
184,231,3
258,265,6
51,206,4
320,177,7
321,293,7
194,178,1
245,208,2
144,111,1
256,341,5
322,99,7
50,133,4
127,100,1
33,118,4
122,281,9
337,324,7
324,248,7
40,286,4
248,343,5
270,341,5
271,340,5
176,173,1
144,336,5
224,346,5
251,113,1
111,283,9
201,194,1
153,79,1
256,190,2
232,338,5
50,91,4
330,123,7
336,166,7
150,144,1
206,192,1
264,212,2
265,255,6
238,338,5
204,37,8
114,203,10
129,243,9
48,88,4
256,189,2
101,41,8
203,247,3
136,346,5
270,40,8
265,215,2
145,258,9
223,164,1
34,206,4
265,196,2
139,301,9
160,138,1
32,169,4
123,96,1
163,139,1
169,151,1
151,331,5
184,246,3
224,157,1
88,41,8
262,308,6
339,323,7
259,334,5
137,40,8
141,119,1
130,259,9
257,303,6
283,269,6
219,171,1
89,341,5
58,323,11
51,145,4
121,263,9
171,36,8
30,325,11
262,273,6
147,39,8
192,222,3
248,116,1
268,83,1
184,156,1
40,119,4
108,76,1
269,264,6
145,80,1
270,207,2
206,187,1
252,260,6
151,122,1
174,36,8
238,290,6
207,32,8
66,325,11
197,65,1
170,72,1
211,183,1
126,333,5
321,339,7
279,32,8
141,43,8
148,40,8
322,300,7
307,49,13
335,192,7
166,71,1
222,348,5
240,147,1
263,274,6
178,179,1
196,182,1
257,288,6
178,217,3
252,45,8
42,55,4
252,129,1
325,163,7
321,244,7
133,67,1
125,340,5
333,263,7
268,85,1
268,196,2
36,48,4
60,343,5
36,68,4
240,77,1
320,153,7
101,335,5
44,251,4
46,146,4
324,321,7
259,282,6
199,349,5
180,223,3
159,280,9
119,194,10
329,165,7
208,243,3
119,68,1
110,276,9
179,44,8
204,199,1
193,250,3
30,50,4
46,193,4
221,69,1
244,345,5
41,242,4
76,333,5
50,118,4
128,216,10
176,159,1
160,347,5
202,343,5
265,187,2
330,197,7
165,65,1
330,244,7
329,138,7
181,226,3
198,219,3
170,339,5
186,178,1
226,336,5
235,206,2
268,215,2
224,76,1
42,325,11
246,205,2
173,156,1
50,242,4
149,79,1
177,334,5
259,186,2
38,166,4
115,196,10
232,286,6
120,288,9
151,339,5
326,79,7
324,184,7
145,51,8
131,181,10
39,246,4
155,260,9
178,166,1
63,322,11
30,323,11
124,213,10
41,167,4
182,40,8
135,82,1
198,70,1
265,84,1
51,261,4
278,40,8
29,324,11
333,51,12
233,138,1
116,86,1
331,299,7
322,320,7
284,332,5
260,68,1
255,213,2
121,89,1
329,206,7
335,272,7
48,120,4
325,238,7
286,343,5
127,77,1
185,68,1
227,52,8
115,198,10
323,43,12
325,289,7
342,305,7
41,69,4
208,225,3
35,289,4
107,281,9
144,77,1
147,45,8
46,273,4
179,49,8
333,319,7
90,338,5
294,329,5
120,345,5
18,324,11
43,101,4
177,349,5
277,50,8
322,235,7
37,172,4
160,144,1
45,176,4
192,80,1
139,94,1
47,100,4
132,97,1
48,146,4
165,273,9
235,62,1
49,293,4
145,290,9
321,108,7
149,131,1
198,202,1
205,345,5
40,147,4
49,324,11
206,334,5
276,301,6
177,35,8
249,183,2
105,340,5
270,195,2
335,262,7
143,190,10
163,336,5
336,210,7
39,256,4
322,317,7
191,40,8
171,168,1
125,281,9
258,111,1
107,74,1
189,177,1
331,69,7
274,45,8
269,74,1
217,168,1
39,126,4
210,244,3
188,244,3
263,193,2
156,256,9
271,106,1
51,121,4
289,82,1
221,41,8
123,81,1
124,341,5
135,188,10
137,99,1
256,38,8
323,251,7
148,73,1
302,34,13
56,323,11
152,145,1
60,346,5
254,50,8
176,233,3
323,268,7
324,247,7
130,213,10
81,337,5
273,85,1
229,147,1
254,289,6
120,184,10
225,82,1
137,110,1
331,313,7
170,154,1
236,137,1
140,98,1
245,132,1
228,38,8
196,72,1
195,346,5
239,139,1
326,285,7
193,178,1
124,207,10
332,158,7
140,187,10
323,279,7
35,302,4
321,84,7
50,325,11
196,186,1
200,73,1
133,346,5
256,346,5
181,70,1
36,205,4
54,325,11
53,333,5
133,92,1
130,93,1
328,227,7
210,176,1
40,276,4
240,189,2
267,92,1
160,342,5
41,298,4
242,71,1
292,341,5
228,135,1
59,349,5
234,50,8
42,128,4
241,62,1
43,228,4
219,73,1
247,275,6
330,210,7
210,80,1
236,73,1
184,166,1
48,270,4
130,273,9
43,258,4
324,304,7
178,82,1
330,163,7
221,70,1
197,77,1
90,45,8
209,174,1
328,129,7
158,295,9
263,271,6
187,191,1
329,245,7
47,63,4
331,271,7
270,210,2
209,41,8
148,199,10
133,267,9
259,209,2
231,348,5
188,242,3
246,215,2
271,293,6
204,225,3
283,70,1
174,77,1
230,129,1
319,169,7
228,63,1
46,277,4
209,235,3
194,174,1
202,41,8
326,229,7
116,192,10
133,338,5
255,93,1
97,348,5
36,72,4
338,348,7
114,67,1
195,347,5
197,51,8
330,173,7
268,94,1
239,130,1
131,309,9
248,128,1
184,42,8
338,221,7
170,51,8
126,209,10
331,130,7
271,198,2
133,342,5
227,133,1
193,186,1
100,269,9
159,156,1
144,44,8
210,162,1
180,73,1
142,131,1
50,161,4
333,304,7
165,349,5
239,126,1
335,182,7
279,340,5
331,307,7
240,191,2
35,159,4
326,83,7
328,250,7
126,73,1
259,105,1
254,36,8
38,220,4
46,163,4
45,58,4
49,290,4
277,336,5
225,338,5
136,188,10
45,153,4
246,139,1
228,154,1
252,208,2
177,242,3
233,347,5
264,266,6
246,50,8
253,296,6
103,345,5
40,39,4
67,39,8
142,102,1
96,347,5
205,159,1
253,349,5
183,240,3
125,214,10
129,107,1
124,49,8
271,339,5
47,200,4
332,347,7
140,338,5
248,208,2
206,41,8
281,83,1
94,338,5
321,230,7
52,152,4
35,342,5
66,322,11
205,221,3
333,328,7
61,40,8
326,302,7
241,198,2
159,76,1
267,186,2
256,250,6
242,268,6
116,90,1
118,40,8
224,283,6
112,334,5
177,163,1
38,39,4
44,291,4
40,113,4
257,213,2
149,272,9
161,37,8
211,339,5
45,198,4
170,151,1
91,51,8
256,117,1
301,57,13
264,199,2
282,336,5
336,207,7
133,340,5
110,281,9
184,346,5
323,94,7
231,52,8
268,209,2
188,184,1
38,191,4
196,66,1
229,137,1
325,318,7
182,240,3
166,340,5
264,183,2
235,187,2
56,349,5
190,179,1
41,279,4
264,191,2
335,202,7
57,322,11
149,123,1
331,153,7
262,293,6
227,38,8
328,219,7
117,92,1
325,260,7
167,44,8
206,238,3
46,134,4
309,40,13
150,36,8
45,321,11
327,150,7
36,202,4
283,341,5
103,50,8
270,51,8
38,65,4
45,109,4
325,294,7
165,146,1
37,170,4
320,239,7
186,331,5
38,254,4
229,154,1
273,338,5
333,45,12
207,77,1
171,346,5
34,106,4
165,48,8
174,155,1
41,161,4
128,211,10
331,134,7
281,46,8
228,139,1
51,140,4
189,245,3
68,41,8
281,345,5
152,342,5
168,131,1
193,183,1
322,230,7
141,335,5
76,341,5
238,285,6
197,191,1
329,265,7
228,336,5
252,188,2
40,64,4
115,269,9
241,193,2
117,75,1
198,218,3
45,295,4
220,78,1
132,78,1
329,232,7
49,238,4
167,39,8
207,248,3
112,44,8
273,198,2
277,77,1
38,296,4
259,258,6
149,77,1
230,77,1
38,66,4
263,84,1
143,280,9
327,91,7
186,79,1
46,68,4
190,348,5
254,125,1
135,72,1
231,142,1
322,159,7
183,163,1
43,138,4
327,41,12
58,325,11
337,263,7
162,66,1
163,141,1
46,339,5
305,54,13
246,136,1
40,310,4
284,42,8
132,108,1
52,308,4
198,169,1
124,348,5
185,185,1
87,337,5
240,117,1
329,173,7
149,205,10
134,274,9
237,345,5
122,295,9
140,69,1
270,108,1
262,345,5
225,36,8
157,79,1
341,317,7
49,323,11
322,203,7
325,215,7
37,215,4
247,138,1
38,181,4
191,216,3
140,41,8
243,131,1
44,163,4
227,71,1
38,42,4
246,42,8
148,125,1
224,257,6
213,167,1
33,63,4
204,244,3
269,201,2
40,125,4
332,83,7
253,217,2
157,345,5
236,197,2
41,206,4
327,75,7
125,104,1
113,49,8
193,251,3
277,36,8
263,83,1
208,236,3
205,80,1
36,259,4
42,46,4
131,283,9
197,223,3
159,132,1
165,40,8
176,47,8
197,247,3
244,119,1
330,311,7
251,40,8
35,141,4
37,94,4
130,75,1
103,343,5
203,228,3
90,37,8
34,154,4
337,242,7
332,103,7
33,42,4
133,188,10
39,257,4
190,68,1
217,271,6
64,38,8
44,209,4
47,139,4
332,305,7
154,72,1
277,69,1
334,99,7
331,94,7
201,46,8
250,250,6
128,210,10
242,243,6
120,36,8
296,334,5
257,299,6
217,35,8
327,146,7
230,335,5
52,145,4
61,42,8
37,286,4
43,115,4
178,336,5
253,348,5
41,140,4
330,217,7
162,48,8
243,41,8
322,173,7
257,105,1
39,79,4
236,199,2
138,182,10
148,43,8
29,340,5
51,203,4
331,163,7
210,241,3
40,231,4
40,343,5
289,336,5
156,70,1
45,42,4
190,347,5
331,332,7
181,342,5
211,185,1
159,82,1
246,120,1
195,38,8
48,91,4
114,208,10
128,284,9
211,178,1
135,81,1
32,42,4
136,271,9
172,152,1
333,318,7
194,46,8
141,80,1
39,226,4
251,77,1
323,322,7
335,312,7
121,43,8
270,289,6
201,170,1
204,72,1
123,51,8
108,268,9
240,198,2
36,226,4
234,45,8
139,334,5
129,111,1
125,273,9
207,337,5
321,266,7
262,47,8
297,332,5
214,226,3
88,34,8
235,253,6
120,293,9
209,185,1
322,105,7
36,84,4
269,340,5
149,47,8
204,232,3
273,343,5
332,170,7
241,70,1
48,312,4
128,71,1
125,268,9
45,256,4
329,292,7
179,182,1
117,288,9
41,294,4
179,51,8
225,45,8
325,35,12
41,285,4
146,115,1
187,196,1
41,174,4
66,40,8
70,340,5
330,326,7
168,49,8
331,347,7
169,344,5
157,42,8
122,213,10
38,324,11
36,172,4
320,244,7
45,323,11
43,128,4
38,297,4
193,220,3
172,350,5
202,64,1
277,93,1
59,339,5
187,73,1
230,332,5
181,158,1
51,106,4
308,36,13
189,40,8
29,322,11
328,296,7
162,122,1
335,259,7
129,252,9
141,192,10
278,344,5
219,79,1
331,190,7
132,216,10
205,230,3
262,218,2
278,340,5
335,173,7
45,118,4
323,211,7
43,166,4
36,151,4
339,287,7
331,74,7
330,76,7
181,237,3
129,83,1
38,55,4
323,218,7
48,133,4
237,186,2
70,348,5
186,82,1
139,104,1
188,193,1
255,286,6
268,331,5
48,105,4
286,77,1
163,272,9
271,98,1
204,164,1
96,338,5
162,39,8
33,322,11
337,91,7
233,147,1
204,161,1
22,322,11
46,69,4
174,335,5
117,272,9
218,337,5
335,300,7
243,113,1
37,324,11
322,149,7
330,256,7
42,100,4
332,155,7
189,251,3
322,200,7
97,41,8
198,346,5
151,70,1
225,138,1
271,345,5
65,342,5
46,169,4
44,238,4
183,81,1
151,206,10
221,139,1
45,284,4
48,173,4
41,288,4
239,346,5
101,42,8
151,79,1
241,131,1
48,263,4
155,40,8
283,75,1
122,273,9
107,255,9
274,269,6
223,173,1
192,44,8
337,43,12
129,339,5
99,344,5
45,102,4
43,165,4
197,174,1
334,311,7
228,163,1
268,207,2
210,347,5
340,344,7
113,76,1
118,196,10
282,37,8
22,325,11
337,337,7
324,130,7
216,166,1
168,69,1
196,223,3
61,325,11
210,247,3
336,225,7
121,302,9
149,198,10
257,348,5
330,178,7
51,96,4
250,52,8
326,208,7
257,240,6
143,198,10
280,45,8
326,272,7
336,195,7
141,111,1
335,246,7
326,242,7
264,91,1
137,347,5
334,241,7
220,344,5
210,64,1
147,80,1
52,215,4
119,347,5
37,105,4
50,45,4
266,280,6
319,76,7
321,242,7
326,73,7
85,41,8
325,206,7
187,348,5
267,338,5
144,214,10
307,24,13
280,338,5
321,271,7
142,334,5
162,138,1
70,40,8
225,157,1
287,78,1
141,116,1
265,80,1
193,203,1
231,139,1
132,187,10
201,66,1
39,279,4
198,77,1
109,80,1
151,107,1
161,43,8
177,224,3
86,49,8
330,223,7
207,166,1
167,159,1
269,348,5
267,33,8
120,194,10
210,168,1
329,324,7
36,197,4
180,163,1
336,254,7
51,199,4
270,190,2
201,348,5
248,108,1
230,275,6
194,246,3
263,77,1
202,348,5
232,255,6
145,195,10
268,333,5
32,67,4
41,324,11
113,338,5
42,139,4
134,52,8
245,334,5
37,56,4
282,332,5
205,73,1
329,42,12
181,179,1
199,188,1
327,221,7
50,71,4
44,264,4
304,46,13
323,170,7
245,142,1
233,140,1
40,150,4
214,235,3
40,143,4
277,91,1
30,40,4
134,255,9
43,161,4
49,91,4
168,163,1
36,152,4
320,221,7
143,209,10
327,120,7
261,75,1
252,215,2
144,117,1
68,338,5
321,110,7
123,72,1
162,137,1
169,49,8
51,253,4
220,163,1
34,62,4
45,311,4
42,62,4
143,66,1
234,150,1
231,65,1
115,81,1
36,101,4
200,242,3
337,322,7
331,145,7
321,309,7
227,148,1
185,77,1
104,338,5
227,78,1
40,111,4
332,128,7
38,247,4
127,189,10
131,78,1
286,46,8
43,337,5
331,235,7
43,135,4
179,158,1
226,63,1
130,85,1
124,82,1
46,218,4
146,189,10
323,329,7
179,186,1
31,346,5
319,72,7
253,338,5
165,42,8
232,132,1
165,75,1
250,43,8
122,188,10
36,127,4
232,281,6
230,148,1
143,182,10
56,339,5
258,248,6
48,284,4
264,198,2
215,184,1
260,88,1
113,335,5
43,304,4
40,157,4
240,114,1
328,164,7
161,337,5
241,51,8
43,160,4
141,218,10
94,349,5
179,237,3
195,73,1
128,182,10
268,92,1
328,328,7
238,114,1
163,131,1
45,143,4
220,336,5
228,164,1
135,67,1
205,169,1
253,216,2
267,65,1
294,333,5
329,308,7
175,148,1
247,218,2
230,163,1
69,344,5
207,226,3
191,223,3
213,174,1
254,211,2
104,46,8
203,237,3
162,260,9
231,76,1
327,105,7
285,50,8
333,303,7
223,148,1
254,107,1
251,344,5
