504,310,660
505,87,217
506,235,648
507,473,631
508,947,800
509,53,368
510,1191,451
511,809,102
512,246,112
513,128,499
514,206,464
515,690,877
516,430,483
517,909,887
518,290,427
519,174,154
520,98,217
521,949,377
522,507,638
523,244,764
524,446,62
525,484,659
526,84,361
527,798,102
528,1128,906
529,45,345
530,1181,731
531,525,566
532,1044,118
533,910,388
534,652,306
535,965,827
536,204,893
537,368,896
538,222,478
539,84,746
540,183,851
541,197,612
542,1055,705
543,292,812
544,417,247
545,285,83
546,1127,854
547,822,204
548,1128,449
549,215,885
550,123,533
551,1162,211
552,245,648
553,649,385
554,534,91
555,257,424
556,822,881
557,366,674
558,300,82
559,790,240
560,947,305
561,744,760
562,1079,427
563,434,64
564,58,312
565,881,825
566,386,881
567,823,244
568,1082,722
569,292,813
570,989,185
571,880,714
572,230,466
573,170,779
574,335,492
575,152,867
576,233,828
577,932,319
578,1099,749
579,218,755
580,322,764
581,163,544
582,659,418
583,543,563
584,212,465
585,250,663
586,141,167
587,475,625
588,1061,734
589,1170,715
590,1174,830
591,160,858
592,808,582
593,899,379
594,663,789
595,613,411
596,377,232
597,230,126
598,338,792
599,270,387
600,347,808
601,117,206
602,265,457
603,167,855
604,199,138
605,291,793
606,221,462
607,226,131
608,721,811
609,265,838
610,139,254
611,1203,517
612,1091,426
613,874,925
614,539,618
615,159,765
616,231,595
617,142,776
618,75,394
619,292,815
620,144,752
621,280,389
622,312,451
623,943,340
624,1148,706
625,289,748
626,124,161
627,912,376
628,1093,127
629,313,472
630,669,893
631,550,634
632,1225,721
633,941,807
634,525,600
635,335,474
636,232,652
637,974,862
638,446,242
639,238,432
640,223,450
641,970,875
642,680,397
643,843,899
644,245,737
645,722,807
646,587,462
647,238,458
648,248,132
649,931,207
650,805,431
651,610,465
652,91,718
653,133,814
654,603,501
655,117,732
656,963,842
657,128,768
658,177,116
659,391,108
660,392,232
661,1167,766
662,322,81
663,412,50
664,106,301
665,609,231
666,278,780
667,148,812
668,880,133
669,165,817
670,225,801
671,217,598
672,229,652
673,341,64
674,239,412
675,1090,812
676,167,552
677,622,514
678,254,851
679,421,614
680,89,398
681,52,422
682,1179,819
683,1179,754
684,707,819
685,302,776
686,434,289
687,637,211
688,366,836
689,300,453
690,959,346
691,388,249
692,236,476
693,1101,792
694,1185,714
695,116,486
696,216,463
697,985,303
698,1135,847
699,623,172
700,171,529
701,258,372
702,324,276
703,606,277
704,1023,526
705,159,526
706,279,126
707,595,169
708,1168,182
709,952,320
710,1166,243
711,1080,717
712,77,487
713,596,168
714,164,797
715,942,357
716,228,132
717,1173,814
718,664,406
719,395,57
720,249,891
721,836,103
722,1055,500
723,89,720
724,381,882
725,257,478
726,324,821
727,1179,772
728,942,387
729,283,475
730,334,468
731,112,498
732,596,732
733,175,894
734,417,90
735,101,793
736,576,196
737,580,140
738,268,84
739,253,413
740,627,251
741,662,755
742,549,600
743,332,864
744,274,407
745,647,397
746,113,219
747,1113,764
748,515,158
749,329,854
750,266,459
751,411,55
752,609,450
753,161,873
754,519,632
755,277,398
756,72,359
757,321,826
758,374,235
759,1141,911
760,159,142
761,280,101
762,150,788
763,382,666
764,1191,469
765,119,539
766,649,323
767,488,254
768,1201,719
769,164,863
770,263,782
771,604,526
772,271,112
773,883,124
774,1170,770
775,807,226
776,286,481
777,256,99
778,337,897
779,1153,394
780,289,464
781,1216,412
782,591,520
783,879,576
784,99,233
785,934,371
786,965,363
787,333,663
788,245,806
789,555,553
790,955,860
791,185,181
792,169,130
793,339,104
794,478,617
795,1066,455
796,870,880
797,630,274
798,145,533
799,465,114
800,409,289
801,1040,516
802,589,481
803,1105,816
804,187,755
805,660,776
806,275,833
807,561,544
808,430,629
809,346,839
810,648,871
811,960,302
812,369,661
813,127,748
814,204,471
815,452,117
816,277,760
817,207,469
818,52,364
819,819,135
820,156,779
821,547,139
822,944,400
823,1151,874
824,246,909
825,893,819
826,273,64
827,1157,728
828,277,462
829,386,868
830,128,497
831,295,625
832,94,295
833,290,442
834,345,905
835,1119,579
836,661,395
837,383,611
838,469,489
839,76,477
840,133,251
841,127,822
842,302,481
843,538,604
844,302,852
845,939,176
846,245,831
847,301,845
848,823,925
849,1204,429
850,234,243
851,188,871
852,601,179
853,467,266
854,469,298
855,811,225
856,246,838
857,338,477
858,307,673
859,971,327
860,863,138
861,275,468
862,167,771
863,258,82
864,438,65
865,1158,742
866,1028,148
867,336,693
868,363,859
869,168,765
870,157,833
871,678,400
872,450,117
873,413,237
874,1173,787
875,502,103
876,113,549
877,409,673
878,911,879
879,118,779
880,193,280
881,856,505
882,888,129
883,576,204
884,705,824
885,61,722
886,145,503
887,633,225
888,965,295
889,178,96
890,146,759
891,581,488
892,104,512
893,1175,385
894,187,797
895,338,474
896,67,305
897,249,749
898,1075,788
899,248,656
900,291,754
901,143,166
902,589,187
903,449,90
904,851,516
905,321,629
906,431,501
907,681,914
908,378,890
909,1190,714
910,216,590
911,1073,146
912,1155,419
913,63,454
914,141,507
915,362,107
916,237,450
917,503,233
918,82,486
919,169,545
920,517,120
921,312,483
922,823,173
923,992,317
924,221,733
925,455,93
926,255,106
927,159,772
928,991,318
929,1127,865
930,324,770
931,282,75
932,313,256
933,622,489
934,573,197
935,1168,267
936,270,473
937,109,794
938,270,63
939,619,232
940,229,474
941,676,397
942,292,760
943,271,485
944,159,557
945,326,862
946,119,237
947,467,300
948,134,514
949,963,299
950,86,414
951,204,736
952,597,228
953,102,202
954,132,242
955,746,562
956,349,819
957,457,636
958,498,258
959,167,186
960,859,116
961,1164,542
962,969,310
963,316,812
964,156,754
965,400,78
966,491,254
967,161,513
968,194,576
969,313,646
970,488,256
971,1221,722
972,1045,501
973,1143,575
974,469,251
975,229,275
976,1162,560
977,996,333
978,359,225
979,863,93
980,212,121
981,218,787
982,1155,255
983,616,508
984,931,327
985,49,353
986,589,513
987,271,404
988,1224,715
989,359,664
990,95,234
991,561,543
992,356,867
993,224,598
994,225,115
995,121,464
996,130,767
997,463,640
998,909,788
999,210,758
1000,231,723
1001,1014,330
1002,1145,888
1003,87,736
1004,322,868
1005,244,410
1006,1138,817
1007,505,118
1008,178,896
1009,293,752
1010,452,292
1011,614,339
1012,205,588
1013,220,780
1014,544,573
1015,92,483
1016,795,548
1017,235,473
1018,827,929
1019,580,173
1020,302,850
1021,856,806
1022,450,100
1023,622,510
1024,296,856
1025,648,483
1026,903,385
1027,98,280
1028,299,435
1029,363,242
1030,464,605
1031,318,490
1032,347,107
1033,800,151
1034,135,505
1035,960,910
1036,906,779
1037,1036,732
1038,976,330
1039,306,805
1040,708,728
1041,426,88
1042,398,303
1043,796,180
1044,1194,762
1045,1055,732
1046,78,743
1047,621,257
1048,1119,846
1049,430,249
1050,1050,157
1051,173,592
1052,130,756
1053,629,261
1054,640,441
1055,339,862
1056,53,372
1057,1198,735
1058,590,468
1059,876,442
1060,1120,562
1061,610,326
1062,200,819
1063,160,832
1064,179,763
1065,1225,453
1066,338,471
1067,269,596
1068,77,376
1069,483,616
1070,576,173
1071,451,660
1072,109,732
1073,307,860
1074,564,533
1075,249,904
1076,330,876
1077,343,54
1078,348,626
1079,282,723
1080,600,227
1081,1096,804
1082,314,848
1083,636,333
1084,109,462
1085,273,814
1086,660,442
1087,203,478
1088,663,366
1089,424,255
1090,430,416
1091,438,498
1092,56,404
1093,638,285
1094,311,848
1095,1076,504
1096,1135,807
1097,179,874
1098,170,884
1099,1145,729
1100,576,574
1101,117,795
1102,258,906
1103,191,867
1104,966,301
1105,210,115
1106,301,84
1107,322,855
1108,441,339
1109,272,393
1110,639,899
1111,1142,869
1112,245,715
1113,54,308
1114,932,326
1115,448,316
1116,535,549
1117,1142,504
1118,456,275
1119,186,742
1120,576,518
1121,431,89
1122,598,219
1123,661,437
1124,231,420
1125,53,307
1126,449,303
1127,628,269
1128,1007,333
1129,347,893
1130,1041,724
1131,498,237
1132,1132,216
1133,172,878
1134,418,292
1135,435,452
1136,96,234
1137,544,641
1138,1100,139
1139,654,425
1140,233,729
1141,344,114
1142,421,643
1143,544,164
1144,600,181
1145,325,453
1146,826,920
1147,429,657
1148,1103,414
1149,433,238
1150,883,819
1151,280,670
1152,362,644
1153,428,247
1154,178,139
1155,234,130
1156,308,885
1157,473,251
1158,141,598
1159,401,287
1160,211,769
1161,188,793
1162,896,150
1163,150,843
1164,483,264
1165,193,812
1166,1076,814
1167,382,256
1168,256,798
1169,839,87
1170,914,561
1171,1025,322
1172,1119,440
1173,128,516
1174,604,500
1175,355,843
1176,460,459
1177,975,361
1178,999,448
1179,131,179
1180,143,133
1181,121,236
1182,559,151
1183,302,421
1184,315,859
1185,648,515
1186,352,654
1187,817,430
1188,349,815
1189,225,446
1190,213,795
1191,86,725
1192,829,898
1193,248,471
1194,449,234
1195,514,616
1196,580,589
1197,302,720
1198,671,334
1199,175,572
1200,306,755
1201,56,317
1202,936,774
1203,664,323
1204,606,218
1205,656,475
1206,675,428
1207,641,501
1208,156,735
1209,268,892
1210,250,803
1211,483,464
1212,1072,525
1213,990,314
1214,357,849
1215,272,96
1216,957,351
1217,183,806
1218,441,221
1219,290,868
1220,1133,731
1221,338,890
1222,202,612
1223,496,629
1224,264,844
1225,79,738
1226,1012,389
1227,255,223
1228,1064,790
1229,1073,439
1230,235,450
1231,1110,567
1232,662,743
1233,823,929
1234,700,819
1235,1162,409
1236,395,85
1237,370,68
1238,428,64
1239,443,290
1240,275,68
1241,617,312
1242,226,773
1243,597,537
1244,843,894
1245,889,180
1246,464,628
1247,234,460
1248,328,894
1249,302,879
1250,900,774
1251,818,196
1252,621,308
1253,118,468
1254,884,791
1255,633,708
1256,319,820
1257,312,97
1258,1143,397
1259,211,637
1260,388,269
1261,1069,752
1262,245,420
1263,108,731
1264,512,102
1265,186,761
1266,653,827
1267,912,180
1268,1176,406
1269,76,356
1270,197,746
1271,177,885
1272,188,783
1273,236,888
1274,949,298
1275,179,121
1276,1183,733
1277,1056,366
1278,1201,750
1279,1018,321
1280,1009,322
1281,496,610
1282,447,274
1283,281,88
1284,649,355
1285,383,47
1286,158,176
1287,90,270
1288,909,886
1289,1106,861
1290,247,116
1291,595,225
1292,287,470
1293,557,145
1294,846,453
1295,612,238
1296,672,829
1297,59,721
1298,409,419
1299,1130,749
1300,334,90
1301,1101,741
1302,1041,492
1303,138,529
1304,793,161
1305,1202,730
1306,394,437
1307,1032,382
1308,230,611
1309,1159,844
1310,605,449
1311,1038,746
1312,312,612
1313,1157,866
1314,1055,415
1315,246,466
1316,260,440
1317,417,226
1318,497,598
1319,465,247
1320,531,611
1321,649,284
1322,1047,737
1323,276,646
1324,268,416
1325,394,52
1326,1167,192
1327,261,383
1328,1144,708
1329,62,293
1330,286,468
1331,264,632
1332,212,581
1333,565,149
1334,136,580
1335,287,443
1336,1098,535
1337,688,848
1338,1137,848
1339,211,759
1340,648,225
1341,934,793
1342,315,747
1343,624,359
1344,1119,800
1345,656,381
1346,112,413
1347,250,476
1348,1084,404
1349,295,70
1350,796,558
1351,481,261
1352,987,902
1353,444,296
1354,173,158
1355,94,206
1356,691,827
1357,779,720
1358,1149,844
1359,296,781
1360,353,241
1361,198,127
1362,1175,490
1363,343,660
1364,146,726
1365,203,94
1366,279,826
1367,194,750
1368,1167,205
1369,1062,714
1370,480,90
1371,136,191
1372,1130,736
1373,62,283
1374,257,93
1375,270,68
1376,333,466
1377,608,207
1378,156,726
1379,849,846
1380,1167,370
1381,236,855
1382,927,742
1383,455,486
1384,366,234
1385,838,224
1386,850,500
1387,473,242
1388,616,439
1389,400,233
1390,1236,468
1391,629,258
1392,338,810
1393,294,298
1394,889,166
1395,602,491
1396,146,824
1397,872,849
1398,508,621
1399,376,881
1400,1015,181
1401,472,247
1402,265,92
1403,895,680
1404,217,461
1405,472,110
1406,444,318
1407,515,593
1408,797,220
1409,347,894
1410,1163,761
1411,659,296
1412,232,476
1413,168,865
1414,943,301
1415,254,382
1416,94,754
1417,1095,735
1418,427,115
1419,626,250
1420,86,757
1421,294,726
1422,184,808
1423,236,416
1424,516,142
1425,815,188
1426,469,117
1427,174,160
1428,137,514
1429,297,464
1430,1149,816
1431,1163,219
1432,117,725
1433,1194,747
1434,931,362
1435,54,362
1436,859,891
1437,957,373
1438,1147,820
1439,160,906
1440,166,781
1441,234,471
1442,638,492
1443,96,526
1444,1064,505
1445,409,429
1446,1174,275
1447,305,731
1448,298,479
1449,459,298
1450,459,654
1451,1070,128
1452,1111,157
1453,416,487
1454,179,876
1455,480,139
1456,361,911
1457,99,200
1458,123,829
1459,899,783
1460,438,80
1461,462,257
1462,139,733
1463,180,722
1464,395,224
1465,596,465
1466,1195,501
1467,233,470
1468,1210,418
1469,176,903
1470,256,850
1471,263,407
1472,292,646
1473,248,907
1474,431,246
1475,907,160
1476,617,380
1477,1002,344
1478,98,293
1479,1084,775
1480,432,313
1481,1099,840
1482,1090,821
1483,1216,482
1484,899,561
1485,171,618
1486,318,838
1487,447,91
1488,516,110
1489,163,775
1490,282,400
1491,413,82
1492,285,759
1493,170,837
1494,479,255
1495,317,469
1496,176,875
1497,873,523
1498,1057,558
1499,953,829
1500,183,117
1501,149,166
1502,104,776
1503,320,466
1504,975,323
1505,930,360
1506,829,214
1507,324,61
1508,799,426
1509,379,227
1510,404,282
1511,637,801
1512,1074,529
1513,647,808
1514,290,457
1515,437,291
1516,1130,880
1517,276,451
1518,283,319
1519,160,814
1520,475,112
1521,874,560
1522,116,228
1523,304,463
1524,732,740
1525,1107,459
1526,266,431
1527,118,532
1528,120,537
1529,759,515
1530,170,753
1531,872,805
1532,221,447
1533,964,317
1534,851,111
1535,233,833
1536,671,399
1537,1116,758
1538,891,183
1539,580,523
1540,171,733
1541,1176,720
1542,136,570
1543,260,885
1544,463,252
1545,162,890
1546,1162,807
1547,1030,526
1548,456,300
1549,1159,732
1550,402,242
1551,316,621
1552,695,826
1553,216,869
1554,1177,745
1555,643,320
1556,310,832
1557,755,729
1558,643,286
1559,556,593
1560,1056,431
1561,640,294
1562,304,62
1563,954,317
1564,1013,321
1565,242,811
1566,652,467
1567,293,451
1568,272,850
1569,198,855
1570,392,292
1571,651,380
1572,160,767
1573,94,773
1574,1138,829
1575,56,401
1576,1112,770
1577,596,213
1578,820,106
1579,173,832
1580,164,545
1581,1215,743
1582,646,273
1583,596,581
1584,236,759
1585,378,78
1586,85,717
1587,474,615
1588,609,557
1589,1147,787
1590,253,795
1591,291,680
1592,414,76
1593,215,268
1594,1216,713
1595,337,682
1596,330,886
1597,423,322
1598,261,425
1599,519,554
1600,638,364
1601,1131,367
1602,1079,798
1603,130,729
1604,250,473
1605,270,876
1606,393,84
1607,321,675
1608,675,873
1609,307,678
1610,1134,885
1611,117,175
1612,111,464
1613,223,851
1614,102,264
1615,271,631
1616,603,174
1617,863,82
1618,1093,826
1619,856,106
1620,50,324
1621,262,374
1622,1135,439
1623,114,788
1624,1121,594
1625,208,127
1626,72,726
1627,359,72
1628,858,452
1629,234,470
1630,421,244
1631,445,248
1632,1150,179
1633,150,170
1634,448,291
1635,111,223
1636,458,238
1637,426,280
1638,258,436
1639,369,417
1640,865,113
1641,1054,705
1642,598,229
1643,1064,106
1644,1099,827
1645,293,863
1646,1013,160
1647,357,864
1648,1158,377
1649,630,268
1650,659,860
1651,493,468
1652,393,257
1653,1191,533
1654,92,377
1655,934,883
1656,1157,253
1657,63,396
1658,153,896
1659,294,736
1660,1176,814
1661,225,600
1662,1142,169
1663,232,432
1664,58,338
1665,1123,819
1666,362,875
1667,471,648
1668,112,765
1669,365,895
1670,388,266
1671,416,241
1672,988,348
1673,629,257
1674,237,591
1675,837,233
1676,245,422
1677,593,248
1678,176,547
1679,617,498
1680,96,516
1681,163,849
1682,1053,751
1683,377,683
1684,674,379
1685,233,127
1686,283,93
1687,632,226
1688,970,311
1689,1149,257
1690,231,260
1691,621,492
1692,1032,177
1693,901,167
1694,492,105
1695,900,179
1696,644,261
1697,286,603
1698,233,756
1699,1130,192
1700,678,348
1701,137,563
1702,433,343
1703,343,490
1704,301,764
1705,1170,720
1706,117,568
1707,851,101
1708,1030,450
1709,282,653
1710,629,355
1711,239,860
1712,560,544
1713,220,893
1714,656,294
1715,1152,849
1716,991,330
1717,247,860
1718,455,287
1719,450,81
1720,246,445
1721,940,167
1722,368,60
1723,917,341
1724,215,484
1725,588,210
1726,95,277
1727,676,710
1728,285,90
1729,331,882
1730,255,731
1731,655,835
1732,1186,755
1733,317,845
1734,445,625
1735,292,433
1736,158,768
1737,958,345
1738,299,769
1739,1040,751
1740,924,378
1741,494,607
1742,211,467
1743,243,831
1744,91,423
1745,430,310
1746,238,311
1747,827,436
1748,627,445
1749,759,584
1750,1051,719
1751,113,816
1752,293,401
1753,519,595
1754,327,832
1755,402,103
1756,320,81
1757,943,808
1758,143,138
1759,90,478
1760,563,620
1761,187,605
1762,1137,838
1763,298,430
1764,816,597
1765,242,484
1766,218,778
1767,554,607
1768,1154,468
1769,771,457
1770,294,113
1771,276,864
1772,283,743
1773,779,450
1774,1143,544
1775,590,181
1776,1099,714
1777,269,813
1778,327,659
1779,178,886
1780,171,766
1781,91,720
1782,1213,748
1783,647,800
1784,258,451
1785,972,832
1786,613,229
1787,969,327
1788,255,432
1789,160,529
1790,1116,484
1791,269,881
1792,1170,217
1793,699,754
1794,223,592
1795,210,717
1796,136,529
1797,1185,549
1798,1079,117
1799,1118,858
1800,849,449
1801,404,299
1802,469,254
1803,879,867
1804,122,242
1805,177,164
1806,179,602
1807,258,441
1808,224,789
1809,350,655
1810,216,580
1811,423,657
1812,991,923
1813,1158,850
1814,332,819
1815,920,388
1816,306,457
1817,83,204
1818,364,878
1819,1210,753
1820,1136,864
1821,303,411
1822,229,126
1823,1168,534
1824,516,155
1825,874,585
1826,607,502
1827,913,819
1828,426,637
1829,442,601
1830,327,477
1831,538,568
1832,1013,127
1833,315,862
1834,1109,741
1835,493,88
1836,459,71
1837,274,612
1838,298,474
1839,666,303
1840,234,110
1841,1119,808
1842,652,349
1843,433,269
1844,800,164
1845,277,773
1846,505,132
1847,713,832
1848,78,288
1849,642,267
1850,934,792
1851,111,279
1852,826,79
1853,246,849
1854,200,834
1855,858,120
1856,638,490
1857,477,286
1858,1101,824
1859,114,517
1860,374,863
1861,511,131
1862,274,439
1863,897,123
1864,1121,717
1865,833,834
1866,1039,553
1867,414,95
1868,281,855
1869,317,885
1870,603,255
1871,410,903
1872,316,737
1873,94,775
1874,944,347
1875,1196,253
1876,1133,838
1877,266,778
1878,121,259
1879,596,191
1880,72,344
1881,959,301
1882,172,822
1883,293,479
1884,606,194
1885,80,726
1886,110,469
1887,93,724
1888,995,183
1889,278,430
1890,353,858
1891,941,398
1892,966,331
1893,582,528
1894,186,580
1895,114,276
1896,637,859
1897,1207,411
1898,244,456
1899,209,736
1900,175,878
1901,168,740
1902,185,633
1903,886,572
1904,782,557
1905,192,486
1906,235,862
1907,695,818
1908,188,847
1909,1192,772
1910,722,839
1911,394,271
1912,597,493
1913,160,818
1914,1032,156
1915,278,771
1916,179,723
1917,286,890
1918,108,547
1919,952,317
1920,276,392
1921,1100,499
1922,309,81
1923,502,639
1924,993,308
1925,1008,156
1926,633,223
1927,849,399
1928,905,753
1929,892,915
1930,236,456
1931,249,662
1932,162,822
1933,1050,737
1934,535,149
1935,178,897
1936,442,91
1937,158,137
1938,186,721
1939,310,442
1940,308,483
1941,118,829
1942,306,430
1943,910,913
1944,338,837
1945,570,212
1946,313,437
1947,74,510
1948,675,917
1949,277,486
1950,214,469
1951,1053,520
1952,1143,200
1953,195,587
1954,611,222
1955,500,232
1956,517,108
1957,321,676
1958,538,556
1959,992,200
1960,1096,134
1961,1150,850
1962,197,750
1963,1182,774
1964,656,249
1965,550,580
1966,192,625
1967,981,368
1968,384,884
1969,294,250
1970,147,821
1971,188,139
1972,223,884
1973,99,728
1974,311,845
1975,586,210
1976,279,616
1977,1191,393
1978,602,558
1979,425,313
1980,1183,421
1981,121,804
1982,104,368
1983,116,414
1984,333,487
1985,228,759
1986,255,463
1987,1131,423
1988,151,852
1989,470,241
1990,346,803
1991,172,554
1992,1142,871
1993,1126,591
1994,935,355
1995,329,459
1996,304,481
1997,310,466
1998,247,419
1999,410,83
2000,178,802
2001,273,810
2002,960,913
2003,425,309
2004,1211,742
2005,434,65
2006,688,783
2007,910,182
2008,518,599
2009,226,766
2010,207,719
2011,664,329
2012,516,128
2013,266,433
2014,1209,743
2015,573,141
2016,439,67
2017,320,77
2018,69,294
2019,600,183
2020,548,139
2021,1134,817
2022,364,834
2023,70,280
2024,1132,415
2025,896,754
2026,823,437
2027,93,731
2028,189,818
2029,415,69
2030,212,115
2031,575,225
2032,517,631
2033,1052,103
2034,145,820
2035,220,455
2036,1135,846
2037,1106,558
2038,567,578
2039,509,590
2040,265,491
2041,633,470
2042,235,602
2043,946,162
2044,444,328
2045,332,54
2046,596,453
2047,486,237
2048,1084,524
2049,886,173
2050,199,140
2051,361,616
2052,1031,398
2053,328,453
2054,225,861
2055,145,591
2056,1212,718
2057,962,294
2058,429,104
2059,1061,395
2060,179,597
2061,366,833
2062,218,861
2063,495,648
2064,449,639
2065,97,317
2066,605,545
2067,954,903
2068,151,136
2069,209,459
2070,1166,233
2071,493,630
2072,148,738
2073,268,444
2074,315,764
2075,915,517
2076,445,97
2077,895,431
2078,595,174
2079,1150,887
2080,306,669
2081,403,233
2082,133,771
2083,272,459
2084,1156,841
2085,308,739
2086,308,461
2087,204,827
2088,451,292
2089,488,267
2090,974,182
2091,285,385
2092,464,268
2093,1020,432
2094,265,789
2095,408,656
2096,146,529
2097,320,806
